,date,open,high,low,price,volume
1336,2024-04-23,2327.699951171875,2330.800048828125,2294.199951171875,2327.699951171875,171
1337,2024-04-24,2321.300048828125,2328.699951171875,2314.60009765625,2324.5,95
1338,2024-04-25,2315.0,2329.800048828125,2305.0,2329.800048828125,1024
1339,2024-04-26,2347.89990234375,2347.89990234375,2332.800048828125,2334.800048828125,717
1340,2024-04-29,2334.800048828125,2345.5,2327.89990234375,2345.39990234375,405
1341,2024-04-30,2322.5,2322.5,2291.39990234375,2291.39990234375,113
1342,2024-05-01,2287.699951171875,2327.300048828125,2283.800048828125,2299.89990234375,42
1343,2024-05-02,2321.699951171875,2324.699951171875,2292.300048828125,2299.199951171875,56
1344,2024-05-03,2300.0,2301.0,2277.60009765625,2299.0,194
1345,2024-05-06,2322.800048828125,2325.5,2314.199951171875,2321.60009765625,9
1346,2024-05-07,2324.300048828125,2324.300048828125,2315.199951171875,2315.199951171875,25
1347,2024-05-08,2313.60009765625,2313.60009765625,2313.60009765625,2313.60009765625,4
1348,2024-05-09,2310.699951171875,2339.5,2310.699951171875,2332.10009765625,5
1349,2024-05-10,2367.300048828125,2367.300048828125,2367.300048828125,2367.300048828125,126
1350,2024-05-13,2358.300048828125,2358.300048828125,2336.10009765625,2336.10009765625,14
1351,2024-05-14,2336.0,2358.0,2336.0,2353.39990234375,6
1352,2024-05-15,2361.60009765625,2388.699951171875,2356.0,2388.699951171875,29
1353,2024-05-16,2389.5,2392.199951171875,2380.0,2380.0,7
1354,2024-05-17,2380.699951171875,2415.800048828125,2380.699951171875,2412.199951171875,213
1355,2024-05-20,2415.800048828125,2435.800048828125,2409.699951171875,2433.89990234375,40
1356,2024-05-21,2429.5,2429.5,2421.0,2421.699951171875,6
1357,2024-05-22,2417.5,2417.60009765625,2375.800048828125,2389.199951171875,180
1358,2024-05-23,2371.199951171875,2371.199951171875,2335.0,2335.0,365
1359,2024-05-24,2342.60009765625,2345.39990234375,2332.5,2332.5,25
1360,2024-05-28,2336.89990234375,2359.699951171875,2336.89990234375,2355.199951171875,26
1361,2024-05-29,2340.300048828125,2340.300048828125,2340.300048828125,2340.300048828125,119317
1362,2024-05-30,2336.89990234375,2349.5,2320.800048828125,2342.89990234375,32587
1363,2024-05-31,2344.10009765625,2354.0,2319.0,2322.89990234375,941
1364,2024-06-03,2322.60009765625,2347.5,2312.0,2346.60009765625,781
1365,2024-06-04,2347.5,2347.699951171875,2313.89990234375,2325.5,890
1366,2024-06-05,2326.39990234375,2354.300048828125,2326.199951171875,2354.10009765625,295
1367,2024-06-06,2355.0,2375.800048828125,2355.0,2370.300048828125,179
1368,2024-06-07,2379.89990234375,2385.10009765625,2285.39990234375,2305.199951171875,269
1369,2024-06-10,2290.60009765625,2309.300048828125,2290.5,2307.699951171875,69
1370,2024-06-11,2300.0,2314.10009765625,2300.0,2307.5,871
1371,2024-06-12,2314.89990234375,2338.699951171875,2310.300048828125,2336.0,132
1372,2024-06-13,2309.39990234375,2317.699951171875,2296.199951171875,2300.199951171875,298
1373,2024-06-14,2307.0,2331.39990234375,2305.800048828125,2331.39990234375,948
1374,2024-06-17,2320.199951171875,2320.199951171875,2309.60009765625,2312.39990234375,110
1375,2024-06-18,2311.800048828125,2330.39990234375,2311.800048828125,2330.39990234375,43
1376,2024-06-20,2328.89990234375,2354.0,2328.300048828125,2353.800048828125,183
1377,2024-06-21,2331.199951171875,2331.199951171875,2316.39990234375,2316.39990234375,76
1378,2024-06-24,2323.300048828125,2332.89990234375,2322.699951171875,2330.0,76
